__time,/effort_control/data.0,/joint_states/header/stamp,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/position,/joint_states/joint1/velocity
1699809395.58231,,1699809395.58216,49.331593755,-10.450244866,-5.45222387,-7.957526086
1699809395.58273,,,,,,
1699809395.58444,,,,,,
1699809395.58465,,1699809395.58409,49.311364384,-10.258497268,-5.467839315,-7.957526086
1699809395.58635,,1699809395.58616,49.290140321,-10.450244866,-5.48337087,-7.765778488
1699809395.58669,,,,,,
1699809395.5884,,,,,,
1699809395.58878,,1699809395.58809,49.26982706,-10.258497268,-5.499309889,-7.861652287
1699809395.59052,,1699809395.59009,49.249202209,-10.258497268,-5.514577792,-7.669904688
1699809395.5906,,,,,,
1699809395.5928,,1699809395.59221,49.227786399,-10.450244866,-5.530013474,-7.765778488
1699809395.59288,,,,,,
1699809395.59293,,,,,,
1699809395.59449,,1699809395.59402,49.208707513,-10.258497268,-5.54367549,-7.382283291
1699809395.59461,,,,,,
1699809395.59672,,1699809395.59622,49.186584634,-10.450244866,-5.561675796,-7.861652287
1699809395.59683,,,,,,
1699809395.59844,,1699809395.59816,49.166019704,-10.354371067,-5.57691973,-8.053399885
1699809395.59855,,,,,,
1699809395.60069,,1699809395.60009,49.144543973,-10.641992465,-5.591971916,-7.765778488
1699809395.60081,,,,,,
1699809395.60236,,1699809395.6021,49.123343879,-10.641992465,-5.607635298,-7.861652287
1699809395.6025,,,,,,
1699809395.60469,,1699809395.60417,49.102587202,-10.450244866,-5.623023043,-7.861652287
1699809395.60477,,,,,,
1699809395.60634,,1699809395.60616,49.081363139,-10.641992465,-5.639285636,-8.149273685
1699809395.60644,,,,,,
1699809395.6086,,1699809395.60809,49.060294872,-10.546118666,-5.655620135,-8.149273685
1699809395.60875,,,,,,
1699809395.61043,,,,,,
1699809395.61086,,1699809395.61017,49.038831125,-10.641992465,-5.669665646,-7.47815709
1699809395.61251,,1699809395.61216,49.018002542,-10.546118666,-5.685544744,-7.765778488
1699809395.61267,,,,,,
1699809395.61445,,,,,,
1699809395.61474,,1699809395.61424,48.997066101,-10.546118666,-5.701519716,-7.861652287
1699809395.61645,,1699809395.61621,48.975578386,-10.641992465,-5.718165805,-7.765778488
1699809395.61666,,,,,,
1699809395.61837,,,,,,
1699809395.6187,,1699809395.61817,48.954318371,-10.641992465,-5.732810527,-7.861652287
1699809395.62037,,1699809395.62016,48.932998435,-10.641992465,-5.748473909,-7.861652287
1699809395.62064,,,,,,
1699809395.62261,,,,,,
1699809395.62263,,1699809395.62218,48.911714452,-10.546118666,-5.762854979,-7.47815709
1699809395.62433,,1699809395.62416,48.89009491,-10.641992465,-5.77791915,-7.286409491
1699809395.62459,,,,,,
1699809395.62628,,,,,,
1699809395.62657,,1699809395.62609,48.868822911,-10.546118666,-5.793942059,-7.861652287
1699809395.62842,,1699809395.62809,48.847718691,-10.641992465,-5.809174009,-7.765778488
1699809395.62849,,,,,,
1699809395.63082,,,,,,
1699809395.63086,,1699809395.63017,48.826230975,-10.641992465,-5.823459205,-7.47815709
1699809395.63247,,1699809395.6323,48.803712617,-10.641992465,-5.839889577,-7.669904688
1699809395.63256,,,,,,
1699809395.63433,,,,,,
1699809395.6347,,1699809395.63417,48.784549841,-10.450244866,-5.853863183,-7.47815709
1699809395.6364,,1699809395.63616,48.763589432,-10.354371067,-5.869202991,-7.574030889
1699809395.63666,,,,,,
1699809395.63837,,,,,,
1699809395.63866,,1699809395.63816,48.742712912,-10.354371067,-5.884650657,-7.574030889
1699809395.64038,,1699809395.64017,48.721896313,-10.354371067,-5.898804027,-7.286409491
1699809395.64068,,,,,,
1699809395.64238,,,,,,
1699809395.64262,,1699809395.64216,48.700432566,-10.546118666,-5.915078604,-7.765778488
1699809395.6443,,1699809395.64409,48.679340331,-10.546118666,-5.929843169,-7.47815709
1699809395.64441,,,,,,
1699809395.64457,,,,,,
1699809395.64634,,,,,,
1699809395.64654,,1699809395.64616,48.658284047,-10.450244866,-5.944715592,-7.382283291
1699809395.64859,,,,,,
1699809395.6488,,1699809395.64809,48.637850944,-10.354371067,-5.95920452,-7.286409491
1699809395.65029,,,,,,
1699809395.65047,,1699809395.65009,48.616123544,-10.641992465,-5.974232738,-7.286409491
1699809395.65252,,,,,,
1699809395.6527,,1699809395.6522,48.595426788,-10.450244866,-5.98819436,-7.190535692
1699809395.6544,,1699809395.65416,48.574610189,-10.450244866,-6.003090752,-7.286409491
1699809395.65479,,,,,,
1699809395.65652,,,,,,
1699809395.65661,,1699809395.65617,48.554045259,-10.354371067,-6.017867301,-7.382283291
1699809395.65833,,1699809395.65816,48.532881118,-10.450244866,-6.031888844,-7.094661893
1699809395.65876,,,,,,
1699809395.66047,,,,,,
1699809395.66053,,1699809395.66016,48.511681024,-10.546118666,-6.045586813,-6.998788094
1699809395.66271,,,,,,
1699809395.66273,,1699809395.66217,48.491008236,-10.450244866,-6.060890668,-7.382283291
1699809395.66442,,,,,,
1699809395.66447,,1699809395.66416,48.470143701,-10.546118666,-6.07578706,-7.382283291
1699809395.66635,,1699809395.66616,48.449063449,-10.450244866,-6.089029629,-6.807040495
1699809395.66669,,,,,,
1699809395.66842,,,,,,
1699809395.66873,,1699809395.66809,48.428534472,-10.354371067,-6.103602446,-7.094661893
1699809395.67055,,1699809395.67016,48.408317084,-10.162623469,-6.117791768,-6.998788094
1699809395.67065,,,,,,
1699809395.67235,,,,,,
1699809395.67237,,1699809395.67216,48.38751247,-10.354371067,-6.131537674,-6.902914294
1699809395.67423,,1699809395.67406,48.366671903,-10.450244866,-6.146613829,-7.382283291
1699809395.6746,,,,,,
1699809395.67649,,1699809395.67617,48.346023083,-10.258497268,-6.160215924,-6.902914294
1699809395.67685,,,,,,
1699809395.67851,,,,,,
1699809395.67873,,1699809395.67816,48.325518075,-10.450244866,-6.174105641,-6.998788094
1699809395.68043,,1699809395.68016,48.303742738,-10.737866264,-6.189157828,-7.286409491
1699809395.6808,,,,,,
1699809395.68249,,,,,,
1699809395.6828,,1699809395.68216,48.282962092,-10.546118666,-6.203383103,-7.190535692
1699809395.68459,,1699809395.68416,48.262756689,-10.258497268,-6.217884015,-7.190535692
1699809395.68475,,,,,,
1699809395.68695,,,,,,
1699809395.68697,,1699809395.68631,48.241460721,-10.546118666,-6.234625977,-7.669904688
1699809395.68868,,,,,,
1699809395.6887,,1699809395.68816,48.220596185,-10.354371067,-6.246969729,-6.998788094
1699809395.69029,,,,,,
1699809395.69049,,1699809395.69016,48.199863476,-10.354371067,-6.262189694,-7.382283291
1699809395.69228,,1699809395.69216,48.179430373,-10.354371067,-6.27624719,-7.094661893
1699809395.69255,,,,,,
1699809395.69454,,1699809395.69417,48.158541869,-10.354371067,-6.291503108,-7.47815709
1699809395.69461,,,,,,
1699809395.69485,,,,,,
1699809395.69654,,,,,,
1699809395.69679,,1699809395.69627,48.13772527,-10.354371067,-6.30577632,-7.190535692
1699809395.69846,,1699809395.69817,48.116489224,-10.450244866,-6.320037548,-7.382283291
1699809395.69879,,,,,,
1699809395.70049,,,,,,
1699809395.70071,,1699809395.70016,48.095492862,-10.546118666,-6.333232179,-6.998788094
1699809395.70239,,1699809395.70206,48.074424594,-10.546118666,-6.348823656,-7.669904688
1699809395.70275,,,,,,
1699809395.70447,,,,,,
1699809395.70465,,1699809395.70416,48.054255144,-10.258497268,-6.362749325,-7.094661893
1699809395.70672,,,,,,
1699809395.70682,,1699809395.70627,48.033450529,-10.258497268,-6.378149054,-7.286409491
1699809395.7085,,,,,,
1699809395.7086,,1699809395.70817,48.012741789,-10.162623469,-6.392050755,-7.382283291
1699809395.71073,,,,,,
1699809395.71085,,1699809395.71016,47.991853285,-10.354371067,-6.406156188,-7.190535692
1699809395.71243,,,,,,
1699809395.7125,,1699809395.71209,47.971695818,-10.162623469,-6.420393447,-6.998788094
1699809395.71423,,1699809395.71406,47.9517301,-9.97087587,-6.435517539,-7.47815709
1699809395.71467,,,,,,
1699809395.71637,,,,,,
1699809395.7165,,1699809395.71616,47.930098574,-10.450244866,-6.449754798,-7.190535692
1699809395.71861,,,,,,
1699809395.71868,,1699809395.71817,47.90974936,-10.258497268,-6.464555316,-7.382283291
1699809395.72032,,,,,,
1699809395.72033,,1699809395.72009,47.888776966,-10.354371067,-6.480170761,-7.765778488
1699809395.72261,,,,,,
1699809395.72265,,1699809395.72206,47.868295926,-10.258497268,-6.49395262,-7.190535692
1699809395.72427,,,,,,
1699809395.7244,,1699809395.72409,47.848042586,-10.162623469,-6.508968853,-7.286409491
1699809395.72651,,,,,,
1699809395.72663,,1699809395.72616,47.828616157,-9.875002071,-6.523505718,-7.190535692
1699809395.72834,,1699809395.72816,47.808662423,-9.875002071,-6.537838851,-7.094661893
1699809395.72874,,,,,,
1699809395.73042,,,,,,
1699809395.73054,,1699809395.73006,47.788217335,-10.162623469,-6.553346438,-7.382283291
1699809395.73266,,,,,,
1699809395.73277,,1699809395.73216,47.769246307,-9.587380673,-6.567607666,-7.382283291
1699809395.7344,,,,,,
1699809395.73442,,1699809395.73416,47.749016935,-9.779128272,-6.582192468,-7.47815709
1699809395.73664,,,,,,
1699809395.73666,,1699809395.73617,47.728392084,-10.162623469,-6.59700497,-7.286409491
1699809395.73834,,,,,,
1699809395.73835,,1699809395.73806,47.708090807,-10.06674967,-6.612416683,-7.669904688
1699809395.74058,,,,,,
1699809395.74061,,1699809395.74009,47.688664379,-9.779128272,-6.627756491,-7.669904688
1699809395.74227,,,,,,
1699809395.74229,,1699809395.74209,47.668554849,-10.06674967,-6.642473119,-7.382283291
1699809395.7445,,,,,,
1699809395.74453,,1699809395.74416,47.648517225,-9.875002071,-6.65736951,-7.574030889
1699809395.74675,,,,,,
1699809395.74677,,1699809395.74619,47.628719286,-9.97087587,-6.673080829,-7.286409491
1699809395.7469,,,,,,
1699809395.74842,,,,,,
1699809395.74858,,1699809395.74816,47.608801504,-9.97087587,-6.686826735,-7.47815709
1699809395.75032,,1699809395.75006,47.589003565,-9.97087587,-6.700944152,-7.382283291
1699809395.75068,,,,,,
1699809395.75239,,,,,,
1699809395.75273,,1699809395.75209,47.569217609,-9.97087587,-6.715301254,-7.190535692
1699809395.75459,,1699809395.75409,47.54888038,-10.162623469,-6.730617093,-7.47815709
1699809395.75464,,,,,,
1699809395.75629,,,,,,
1699809395.75633,,1699809395.75606,47.528938629,-9.97087587,-6.745058084,-7.286409491
1699809395.75862,,,,,,
1699809395.75868,,1699809395.75809,47.5088291,-9.97087587,-6.758815974,-6.902914294
1699809395.76031,,,,,,
1699809395.76041,,1699809395.76009,47.488767507,-10.06674967,-6.773460697,-7.190535692
1699809395.76257,,,,,,
1699809395.76274,,1699809395.76209,47.468586073,-10.06674967,-6.787997562,-7.286409491
1699809395.76429,,,,,,
1699809395.76441,,1699809395.76416,47.448991865,-9.875002071,-6.803325386,-7.47815709
1699809395.76655,,,,,,
1699809395.76665,,1699809395.76619,47.42849884,-9.97087587,-6.818617257,-7.382283291
1699809395.76824,,,,,,
1699809395.76834,,1699809395.76807,47.40878479,-10.06674967,-6.831716014,-6.998788094
1699809395.77051,,,,,,
1699809395.77064,,1699809395.77006,47.389166614,-9.875002071,-6.847103759,-7.47815709
1699809395.77275,,,,,,
1699809395.77286,,1699809395.77217,47.369260817,-9.875002071,-6.862407614,-7.574030889
1699809395.77449,,,,,,
1699809395.77462,,1699809395.77406,47.348983508,-10.06674967,-6.8767767,-7.286409491
1699809395.77674,,,,,,
1699809395.77684,,1699809395.77614,47.3291616,-9.97087587,-6.891553249,-7.286409491
1699809395.77845,,,,,,
1699809395.77848,,1699809395.77817,47.309004134,-9.97087587,-6.904975581,-6.998788094
1699809395.78071,,,,,,
1699809395.78073,,1699809395.78009,47.288523093,-10.162623469,-6.919596336,-7.286409491
1699809395.78239,,,,,,
1699809395.78252,,1699809395.78214,47.269120633,-9.875002071,-6.933701768,-7.190535692
1699809395.78435,,1699809395.78417,47.248819356,-10.06674967,-6.948094822,-7.094661893
1699809395.78463,,,,,,
1699809395.78663,,1699809395.7863,47.229237133,-9.97087587,-6.964297494,-7.47815709
1699809395.78687,,,,,,
1699809395.78832,,1699809395.78806,47.209594988,-9.97087587,-6.977408237,-7.382283291
1699809395.78857,,,,,,
1699809395.7902,,,,,,
1699809395.79053,,1699809395.79007,47.190036733,-9.875002071,-6.992184786,-7.286409491
1699809395.79223,,1699809395.7921,47.170214825,-9.779128272,-7.006206329,-6.998788094
1699809395.79251,,,,,,
1699809395.79448,,1699809395.79407,47.151423561,-9.587380673,-7.020359699,-6.902914294
1699809395.79477,,,,,,
1699809395.79642,,,,,,
1699809395.79671,,1699809395.79617,47.130211482,-10.258497268,-7.035064343,-7.286409491
1699809395.79842,,1699809395.79817,47.109946158,-10.162623469,-7.048522627,-6.998788094
1699809395.79854,,,,,,
1699809395.79866,,,,,,
1699809395.80039,,,,,,
1699809395.80068,,1699809395.80014,47.090004408,-10.06674967,-7.063347113,-7.094661893
1699809395.80236,,1699809395.80217,47.070302342,-9.875002071,-7.07800382,-7.286409491
1699809395.80256,,,,,,
1699809395.80425,,,,,,
1699809395.8046,,1699809395.80417,47.05055234,-9.875002071,-7.091857584,-7.094661893
1699809395.80653,,,,,,
1699809395.80683,,1699809395.80624,47.03044281,-10.06674967,-7.105567538,-6.902914294
1699809395.80849,,1699809395.80819,47.011160192,-9.779128272,-7.120044481,-7.094661893
1699809395.80876,,,,,,
1699809395.81049,,,,,,
1699809395.81071,,1699809395.81009,46.991458127,-9.875002071,-7.133311018,-6.807040495
1699809395.81242,,1699809395.81217,46.971959793,-9.779128272,-7.14812352,-7.190535692
1699809395.81277,,,,,,
1699809395.81447,,,,,,
1699809395.81468,,1699809395.81417,46.951838279,-9.97087587,-7.160635051,-6.615292897
1699809395.81638,,1699809395.8162,46.932136213,-9.875002071,-7.175195884,-7.094661893
1699809395.81673,,,,,,
1699809395.81843,,,,,,
1699809395.8186,,1699809395.81819,46.912649864,-9.875002071,-7.189720765,-7.190535692
1699809395.82067,,,,,,
1699809395.82089,,1699809395.82017,46.892600255,-9.97087587,-7.202951349,-6.807040495
1699809395.82239,,,,,,
1699809395.82251,,1699809395.82217,46.872490726,-9.97087587,-7.217092735,-6.998788094
1699809395.82458,,,,,,
1699809395.82476,,1699809395.8242,46.853507714,-9.683254473,-7.230574988,-6.711166696
1699809395.82645,,1699809395.82629,46.8333862,-9.875002071,-7.243625809,-6.327671499
1699809395.82685,,,,,,
1699809395.8285,,,,,,
1699809395.82864,,1699809395.82829,46.814067629,-9.875002071,-7.257635367,-6.807040495
1699809395.8302,,,,,,
1699809395.83032,,1699809395.83007,46.794629217,-9.779128272,-7.270230788,-6.615292897
1699809395.83247,,,,,,
1699809395.83257,,1699809395.83206,46.774987072,-9.875002071,-7.283365498,-6.807040495
1699809395.83419,,,,,,
1699809395.83432,,1699809395.83407,46.75484159,-9.97087587,-7.295457581,-6.2317977
1699809395.83647,,,,,,
1699809395.83655,,1699809395.8362,46.735091587,-9.779128272,-7.309023724,-6.615292897
1699809395.83874,,,,,,
1699809395.83878,,1699809395.83817,46.714694437,-10.06674967,-7.321858829,-6.519419098
1699809395.84048,,,,,,
1699809395.84051,,1699809395.84007,46.694920465,-9.97087587,-7.332992174,-6.040050101
1699809395.84271,,,,,,
1699809395.84274,,1699809395.84221,46.67428363,-10.162623469,-7.346270695,-6.327671499
1699809395.84446,,1699809395.84428,46.654605533,-10.06674967,-7.359165721,-6.135923901
1699809395.84497,,,,,,
1699809395.84661,,,,,,
1699809395.84681,,1699809395.84627,46.634903467,-9.97087587,-7.371090025,-6.040050101
1699809395.84832,,,,,,
1699809395.84864,,1699809395.84817,46.614626159,-9.875002071,-7.381588206,-5.752428704
1699809395.85038,,1699809395.85014,46.594324882,-10.06674967,-7.393560446,-5.848302503
1699809395.85053,,,,,,
1699809395.85054,,,,,,
1699809395.85227,,,,,,
1699809395.85276,,1699809395.85207,46.573532251,-10.354371067,-7.405293003,-5.752428704
1699809395.85452,,,,,,
1699809395.85454,,1699809395.85417,46.553914075,-10.06674967,-7.417277227,-5.944176302
1699809395.85637,,1699809395.85617,46.532893745,-10.354371067,-7.428398588,-5.656554904
1699809395.85675,,,,,,
1699809395.85843,,,,,,
1699809395.85877,,1699809395.85814,46.512508578,-10.162623469,-7.439627807,-5.656554904
1699809395.86056,,1699809395.86027,46.492027538,-10.258497268,-7.451683937,-5.656554904
1699809395.86072,,,,,,
1699809395.86289,,1699809395.86227,46.471906024,-10.162623469,-7.461379175,-5.177185908
1699809395.86292,,,,,,
1699809395.86455,,1699809395.86417,46.452168006,-10.06674967,-7.472728236,-5.656554904
1699809395.8647,,,,,,
1699809395.86627,,1699809395.86607,46.43130347,-10.354371067,-7.482147837,-4.98543831
1699809395.86641,,,,,,
1699809395.86851,,1699809395.86817,46.411481562,-9.97087587,-7.49191498,-4.98543831
1699809395.86867,,,,,,
1699809395.87034,,,,,,
1699809395.87074,,1699809395.87017,46.391168301,-10.162623469,-7.501442439,-4.88956451
1699809395.87244,,1699809395.87206,46.37077115,-10.258497268,-7.510886008,-4.98543831
1699809395.87255,,,,,,
1699809395.87425,,,,,,
1699809395.87467,,1699809395.87407,46.350266141,-10.258497268,-7.520209735,-4.697816912
1699809395.87651,,,,,,
1699809395.87691,,1699809395.87628,46.329976849,-10.162623469,-7.531175301,-4.98543831
1699809395.87862,,1699809395.87832,46.309627635,-10.258497268,-7.54007958,-4.601943113
1699809395.87876,,,,,,
1699809395.8804,,1699809395.88007,46.289410247,-10.162623469,-7.548360679,-4.601943113
1699809395.88051,,,,,,
1699809395.88262,,1699809395.88227,46.269372623,-10.06674967,-7.557516627,-4.314321715
1699809395.88272,,,,,,
1699809395.8843,,1699809395.88408,46.249131267,-10.06674967,-7.565462168,-4.218447916
1699809395.88444,,,,,,
1699809395.88655,,1699809395.88617,46.229429202,-9.97087587,-7.573431678,-4.026700317
1699809395.88668,,,,,,
1699809395.88827,,1699809395.88807,46.209295704,-10.06674967,-7.581017692,-3.930826518
1699809395.88843,,,,,,
1699809395.89052,,1699809395.89017,46.18903038,-10.06674967,-7.589023155,-3.834952719
1699809395.89069,,,,,,
1699809395.89241,,,,,,
1699809395.89276,,1699809395.89214,46.168717118,-10.162623469,-7.596992664,-4.026700317
1699809395.89444,,1699809395.89411,46.147804646,-10.354371067,-7.604027404,-3.547331321
1699809395.89461,,,,,,
1699809395.89667,,1699809395.89632,46.127767022,-10.162623469,-7.611613419,-3.64320512
1699809395.89691,,,,,,
1699809395.89859,,,,,,
1699809395.8989,,1699809395.89827,46.107513682,-10.162623469,-7.618192758,-3.355583723
1699809395.90058,,1699809395.90017,46.087655821,-10.06674967,-7.624712176,-3.259709923
1699809395.90062,,,,,,
1699809395.90085,,,,,,
1699809395.90252,,,,,,
1699809395.90283,,1699809395.90217,46.066887159,-10.258497268,-7.631519216,-3.259709923
1699809395.90422,,,,,,
1699809395.90453,,1699809395.90407,46.046873504,-10.258497268,-7.637079896,-2.972088526
1699809395.90643,,,,,,
1699809395.90672,,1699809395.90628,46.026931753,-9.97087587,-7.64344352,-2.972088526
1699809395.90845,,1699809395.90807,46.006594524,-10.06674967,-7.648225226,-2.684467128
1699809395.90873,,,,,,
1699809395.91042,,,,,,
1699809395.9107,,1699809395.91007,45.986269278,-10.162623469,-7.65442107,-2.972088526
1699809395.91238,,1699809395.91217,45.966027923,-10.06674967,-7.65898706,-2.492719529
1699809395.91268,,,,,,
1699809395.91461,,1699809395.91427,45.945271245,-10.354371067,-7.664140276,-2.492719529
